title,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,open_url,dataset,cluster,cluster2
informa,Elephant Man,0.692,0.677,1,-6.225,1,0.371,0.0741,0.0,0.111,0.848,101.087,audio_features,46l7fOJggsNqrNPJeFk0og,spotify:track:46l7fOJggsNqrNPJeFk0og,https://api.spotify.com/v1/tracks/46l7fOJggsNqrNPJeFk0og,https://api.spotify.com/v1/audio-analysis/46l7fOJggsNqrNPJeFk0og,239787,4,https://open.spotify.com/track/46l7fOJggsNqrNPJeFk0og,not_hot_songs,3,3
The  First Of The Year,Rubyhorse,0.537,0.58,8,-9.327,1,0.0327,0.574,0.147,0.13,0.393,116.01,audio_features,7ijipCHwLo0ZoABNxm2qp6,spotify:track:7ijipCHwLo0ZoABNxm2qp6,https://api.spotify.com/v1/tracks/7ijipCHwLo0ZoABNxm2qp6,https://api.spotify.com/v1/audio-analysis/7ijipCHwLo0ZoABNxm2qp6,170874,4,https://open.spotify.com/track/7ijipCHwLo0ZoABNxm2qp6,not_hot_songs,2,6
Dance of the Blue Devils,Les Brown,0.713,0.653,0,-6.923,0,0.0595,0.783,0.847,0.185,0.824,95.284,audio_features,6Pnmt6WScrUzqJvnSQZg8r,spotify:track:6Pnmt6WScrUzqJvnSQZg8r,https://api.spotify.com/v1/tracks/6Pnmt6WScrUzqJvnSQZg8r,https://api.spotify.com/v1/audio-analysis/6Pnmt6WScrUzqJvnSQZg8r,178573,4,https://open.spotify.com/track/6Pnmt6WScrUzqJvnSQZg8r,not_hot_songs,1,2
When I Grow Up,Fever Ray,0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,audio_features,5rLyYxZNzca00ENADO9m54,spotify:track:5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/tracks/5rLyYxZNzca00ENADO9m54,https://api.spotify.com/v1/audio-analysis/5rLyYxZNzca00ENADO9m54,196800,4,https://open.spotify.com/track/5rLyYxZNzca00ENADO9m54,not_hot_songs,1,2
Excerpt Of A Speech By Marcus Mosiah Garvey,Buju Banton,0.699,0.438,6,-14.346,1,0.915,0.995,0.893,0.174,0.506,71.561,audio_features,73hgGhQVnyTbnJkp8cZlqo,spotify:track:73hgGhQVnyTbnJkp8cZlqo,https://api.spotify.com/v1/tracks/73hgGhQVnyTbnJkp8cZlqo,https://api.spotify.com/v1/audio-analysis/73hgGhQVnyTbnJkp8cZlqo,56840,3,https://open.spotify.com/track/73hgGhQVnyTbnJkp8cZlqo,not_hot_songs,3,3
Cincinnati Ohio,Connie Smith,0.588,0.551,0,-11.159,1,0.0332,0.759,0.0,0.395,0.895,124.805,audio_features,0ALQjBvuNCz7VFnNxxz7Nb,spotify:track:0ALQjBvuNCz7VFnNxxz7Nb,https://api.spotify.com/v1/tracks/0ALQjBvuNCz7VFnNxxz7Nb,https://api.spotify.com/v1/audio-analysis/0ALQjBvuNCz7VFnNxxz7Nb,131987,4,https://open.spotify.com/track/0ALQjBvuNCz7VFnNxxz7Nb,not_hot_songs,1,2
Across The Universe,6CycleMind,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,audio_features,4dkoqJrP0L8FXftrMZongF,spotify:track:4dkoqJrP0L8FXftrMZongF,https://api.spotify.com/v1/tracks/4dkoqJrP0L8FXftrMZongF,https://api.spotify.com/v1/audio-analysis/4dkoqJrP0L8FXftrMZongF,228133,4,https://open.spotify.com/track/4dkoqJrP0L8FXftrMZongF,not_hot_songs,2,2
Be Stiff (Live),Devo,0.468,0.508,9,-10.882,1,0.0352,0.166,0.82,0.131,0.903,134.937,audio_features,6Owohd92bClr5WbzhbL8IM,spotify:track:6Owohd92bClr5WbzhbL8IM,https://api.spotify.com/v1/tracks/6Owohd92bClr5WbzhbL8IM,https://api.spotify.com/v1/audio-analysis/6Owohd92bClr5WbzhbL8IM,163467,4,https://open.spotify.com/track/6Owohd92bClr5WbzhbL8IM,not_hot_songs,1,5
Six,Faithless,0.71,0.757,7,-10.636,1,0.0302,0.0352,0.00306,0.138,0.492,127.107,audio_features,7gWc0QEt2hoIkMv3XxPY1T,spotify:track:7gWc0QEt2hoIkMv3XxPY1T,https://api.spotify.com/v1/tracks/7gWc0QEt2hoIkMv3XxPY1T,https://api.spotify.com/v1/audio-analysis/7gWc0QEt2hoIkMv3XxPY1T,213547,4,https://open.spotify.com/track/7gWc0QEt2hoIkMv3XxPY1T,not_hot_songs,1,5
Dance_ Gypsy_ Dance,Arthur Tracy,0.516,0.532,10,-3.895,1,0.0642,0.69,0.0,0.161,0.526,74.643,audio_features,5nGY247vAiGjDjZSiIZTS2,spotify:track:5nGY247vAiGjDjZSiIZTS2,https://api.spotify.com/v1/tracks/5nGY247vAiGjDjZSiIZTS2,https://api.spotify.com/v1/audio-analysis/5nGY247vAiGjDjZSiIZTS2,171760,4,https://open.spotify.com/track/5nGY247vAiGjDjZSiIZTS2,not_hot_songs,2,6
Shotgun Sally,Cats In Boots,0.279,0.949,8,-5.295,1,0.079,0.00324,0.0089,0.418,0.512,167.336,audio_features,18n5kMWdrmrEOuh9Qnh2Wf,spotify:track:18n5kMWdrmrEOuh9Qnh2Wf,https://api.spotify.com/v1/tracks/18n5kMWdrmrEOuh9Qnh2Wf,https://api.spotify.com/v1/audio-analysis/18n5kMWdrmrEOuh9Qnh2Wf,209280,4,https://open.spotify.com/track/18n5kMWdrmrEOuh9Qnh2Wf,not_hot_songs,4,4
Estoy Aqu\xc3\xad,Shakira,0.732,0.814,2,-7.716,1,0.0402,0.0307,0.0,0.0691,0.782,116.973,audio_features,4M1lEbqPzlEw1JYWB6aE7K,spotify:track:4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/tracks/4M1lEbqPzlEw1JYWB6aE7K,https://api.spotify.com/v1/audio-analysis/4M1lEbqPzlEw1JYWB6aE7K,232467,4,https://open.spotify.com/track/4M1lEbqPzlEw1JYWB6aE7K,not_hot_songs,1,2
Country Rose,Roy Drusky,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,audio_features,1YYhDizHx7PnDhAhko6cDS,spotify:track:1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/tracks/1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/audio-analysis/1YYhDizHx7PnDhAhko6cDS,190160,4,https://open.spotify.com/track/1YYhDizHx7PnDhAhko6cDS,not_hot_songs,2,6
Let's Stop Talkin' About It,Janie Fricke,0.626,0.479,5,-14.864,1,0.034,0.129,0.0,0.103,0.747,129.256,audio_features,3wvlAo2ewNRoLesRuKmA7Y,spotify:track:3wvlAo2ewNRoLesRuKmA7Y,https://api.spotify.com/v1/tracks/3wvlAo2ewNRoLesRuKmA7Y,https://api.spotify.com/v1/audio-analysis/3wvlAo2ewNRoLesRuKmA7Y,196373,4,https://open.spotify.com/track/3wvlAo2ewNRoLesRuKmA7Y,not_hot_songs,1,2
When the Broken Hearted Love Again,Danielle Bollinger,0.614,0.931,5,-4.796,0,0.0359,0.000958,0.00294,0.102,0.493,129.977,audio_features,6n2wE9ckWa4As8yNgkw6J9,spotify:track:6n2wE9ckWa4As8yNgkw6J9,https://api.spotify.com/v1/tracks/6n2wE9ckWa4As8yNgkw6J9,https://api.spotify.com/v1/audio-analysis/6n2wE9ckWa4As8yNgkw6J9,268600,4,https://open.spotify.com/track/6n2wE9ckWa4As8yNgkw6J9,not_hot_songs,4,4
Desert Caravan,Oscar Lima,0.397,0.463,10,-13.091,1,0.0339,0.621,0.914,0.505,0.332,161.997,audio_features,5p4r4XNOR3ZOJZ9bIKlye0,spotify:track:5p4r4XNOR3ZOJZ9bIKlye0,https://api.spotify.com/v1/tracks/5p4r4XNOR3ZOJZ9bIKlye0,https://api.spotify.com/v1/audio-analysis/5p4r4XNOR3ZOJZ9bIKlye0,215556,3,https://open.spotify.com/track/5p4r4XNOR3ZOJZ9bIKlye0,not_hot_songs,4,0
Get Your Head Stuck On Your Neck,Soul Mekanik,0.44,0.376,1,-11.798,1,0.0337,0.764,0.00169,0.118,0.309,97.778,audio_features,4IOXp1xFiMh5FtSEGim4CO,spotify:track:4IOXp1xFiMh5FtSEGim4CO,https://api.spotify.com/v1/tracks/4IOXp1xFiMh5FtSEGim4CO,https://api.spotify.com/v1/audio-analysis/4IOXp1xFiMh5FtSEGim4CO,237781,4,https://open.spotify.com/track/4IOXp1xFiMh5FtSEGim4CO,not_hot_songs,2,6
Zavelow House (Album Version),Owsley,0.576,0.939,9,-4.291,1,0.0588,0.000578,0.000181,0.0832,0.858,133.081,audio_features,2Vu4qskGk46IVOkR67g9wi,spotify:track:2Vu4qskGk46IVOkR67g9wi,https://api.spotify.com/v1/tracks/2Vu4qskGk46IVOkR67g9wi,https://api.spotify.com/v1/audio-analysis/2Vu4qskGk46IVOkR67g9wi,221773,4,https://open.spotify.com/track/2Vu4qskGk46IVOkR67g9wi,not_hot_songs,1,5
Alone Together,Charlie Haden & Chris Anderson,0.336,0.0619,5,-20.494,0,0.0363,0.985,0.891,0.11,0.197,60.705,audio_features,3GOZbK2epuHzCt5YvvVFHO,spotify:track:3GOZbK2epuHzCt5YvvVFHO,https://api.spotify.com/v1/tracks/3GOZbK2epuHzCt5YvvVFHO,https://api.spotify.com/v1/audio-analysis/3GOZbK2epuHzCt5YvvVFHO,190400,4,https://open.spotify.com/track/3GOZbK2epuHzCt5YvvVFHO,not_hot_songs,0,0
The Radio Saved My Life Tonight,Bon Jovi,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,audio_features,0oerlffJSzhRVvtDfLcp3N,spotify:track:0oerlffJSzhRVvtDfLcp3N,https://api.spotify.com/v1/tracks/0oerlffJSzhRVvtDfLcp3N,https://api.spotify.com/v1/audio-analysis/0oerlffJSzhRVvtDfLcp3N,308667,4,https://open.spotify.com/track/0oerlffJSzhRVvtDfLcp3N,not_hot_songs,4,4
So\xc3\xb1ando En Ti,Gary Hobbs,0.562,0.662,9,-7.194,1,0.0266,0.0738,2.13e-05,0.57,0.74,103.759,audio_features,4wkvGsYEpwphfvFjyAdO1C,spotify:track:4wkvGsYEpwphfvFjyAdO1C,https://api.spotify.com/v1/tracks/4wkvGsYEpwphfvFjyAdO1C,https://api.spotify.com/v1/audio-analysis/4wkvGsYEpwphfvFjyAdO1C,228080,4,https://open.spotify.com/track/4wkvGsYEpwphfvFjyAdO1C,not_hot_songs,4,1
Outro Duction,Marcus Miller,0.809,0.729,10,-6.707,1,0.0474,0.0246,0.897,0.0606,0.929,92.041,audio_features,6hp0D02uXVXvmaDSLhFjAa,spotify:track:6hp0D02uXVXvmaDSLhFjAa,https://api.spotify.com/v1/tracks/6hp0D02uXVXvmaDSLhFjAa,https://api.spotify.com/v1/audio-analysis/6hp0D02uXVXvmaDSLhFjAa,344707,4,https://open.spotify.com/track/6hp0D02uXVXvmaDSLhFjAa,not_hot_songs,1,5
Italian For Goodbye (skit),The Pharcyde,0.42,0.505,4,-9.532,0,0.0428,0.128,0.0,0.144,0.581,119.987,audio_features,7kQJ5znmZV3jLpcNDQE0xR,spotify:track:7kQJ5znmZV3jLpcNDQE0xR,https://api.spotify.com/v1/tracks/7kQJ5znmZV3jLpcNDQE0xR,https://api.spotify.com/v1/audio-analysis/7kQJ5znmZV3jLpcNDQE0xR,213773,3,https://open.spotify.com/track/7kQJ5znmZV3jLpcNDQE0xR,not_hot_songs,4,2
Suckin' On Suzie,The Hollywood Brats,0.711,0.784,0,-7.001,1,0.117,0.433,0.0,0.126,0.873,140.975,audio_features,0q3VstXYEKyEgKwDfgSIOE,spotify:track:0q3VstXYEKyEgKwDfgSIOE,https://api.spotify.com/v1/tracks/0q3VstXYEKyEgKwDfgSIOE,https://api.spotify.com/v1/audio-analysis/0q3VstXYEKyEgKwDfgSIOE,163464,4,https://open.spotify.com/track/0q3VstXYEKyEgKwDfgSIOE,not_hot_songs,1,2
You Must Do Your Best Tonight / I Represent/Animal Crackers,The Marx Brothers,0.706,0.914,2,-6.216,1,0.0442,0.000635,1.07e-06,0.0277,0.444,93.013,audio_features,0XeykwLHk7IEEy1sAUA6Om,spotify:track:0XeykwLHk7IEEy1sAUA6Om,https://api.spotify.com/v1/tracks/0XeykwLHk7IEEy1sAUA6Om,https://api.spotify.com/v1/audio-analysis/0XeykwLHk7IEEy1sAUA6Om,163960,4,https://open.spotify.com/track/0XeykwLHk7IEEy1sAUA6Om,not_hot_songs,1,2
Tides Of Time,Donna The Buffalo,0.54,0.925,9,-6.316,1,0.0396,0.284,5.01e-05,0.483,0.789,151.878,audio_features,6vpEeXCWLQsMXeU22Ml7AZ,spotify:track:6vpEeXCWLQsMXeU22Ml7AZ,https://api.spotify.com/v1/tracks/6vpEeXCWLQsMXeU22Ml7AZ,https://api.spotify.com/v1/audio-analysis/6vpEeXCWLQsMXeU22Ml7AZ,282070,4,https://open.spotify.com/track/6vpEeXCWLQsMXeU22Ml7AZ,not_hot_songs,4,1
The Coloness Of The Chain,Tony Joe White,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,audio_features,0jtz7Ia3HahOqXWnKad0rn,spotify:track:0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/tracks/0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/audio-analysis/0jtz7Ia3HahOqXWnKad0rn,223533,4,https://open.spotify.com/track/0jtz7Ia3HahOqXWnKad0rn,not_hot_songs,1,5
Yo Yo Man (Garter Belt),Tony Joe White,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,audio_features,0jtz7Ia3HahOqXWnKad0rn,spotify:track:0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/tracks/0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/audio-analysis/0jtz7Ia3HahOqXWnKad0rn,223533,4,https://open.spotify.com/track/0jtz7Ia3HahOqXWnKad0rn,not_hot_songs,1,5
Ol' Mother Earth (Album Version),Tony Joe White,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,audio_features,0jtz7Ia3HahOqXWnKad0rn,spotify:track:0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/tracks/0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/audio-analysis/0jtz7Ia3HahOqXWnKad0rn,223533,4,https://open.spotify.com/track/0jtz7Ia3HahOqXWnKad0rn,not_hot_songs,1,5
Menutha,Tony Joe White,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,audio_features,0jtz7Ia3HahOqXWnKad0rn,spotify:track:0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/tracks/0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/audio-analysis/0jtz7Ia3HahOqXWnKad0rn,223533,4,https://open.spotify.com/track/0jtz7Ia3HahOqXWnKad0rn,not_hot_songs,1,5
Acension Final Chord Rising,Terry Riley,0.0836,0.0523,0,-31.793,0,0.0442,0.994,0.923,0.121,0.271,173.24,audio_features,6IA6qT22LlOMX4NjzVlNjZ,spotify:track:6IA6qT22LlOMX4NjzVlNjZ,https://api.spotify.com/v1/tracks/6IA6qT22LlOMX4NjzVlNjZ,https://api.spotify.com/v1/audio-analysis/6IA6qT22LlOMX4NjzVlNjZ,220394,3,https://open.spotify.com/track/6IA6qT22LlOMX4NjzVlNjZ,not_hot_songs,0,0
Soulcrusher (Amended Album Version),Operator,0.567,0.533,1,-10.521,0,0.398,0.0633,0.0,0.112,0.143,87.092,audio_features,1u42w6iAa1eh1JCypvsoLD,spotify:track:1u42w6iAa1eh1JCypvsoLD,https://api.spotify.com/v1/tracks/1u42w6iAa1eh1JCypvsoLD,https://api.spotify.com/v1/audio-analysis/1u42w6iAa1eh1JCypvsoLD,162733,1,https://open.spotify.com/track/1u42w6iAa1eh1JCypvsoLD,not_hot_songs,3,3
Falling In Love,Uriah Heep,0.328,0.486,7,-12.154,1,0.0406,0.000896,0.00731,0.14,0.0652,117.81,audio_features,2AEW4oatiphhXuGRteMLqx,spotify:track:2AEW4oatiphhXuGRteMLqx,https://api.spotify.com/v1/tracks/2AEW4oatiphhXuGRteMLqx,https://api.spotify.com/v1/audio-analysis/2AEW4oatiphhXuGRteMLqx,289173,4,https://open.spotify.com/track/2AEW4oatiphhXuGRteMLqx,not_hot_songs,4,4
Ghost of the Ocean (Live),Uriah Heep,0.328,0.486,7,-12.154,1,0.0406,0.000896,0.00731,0.14,0.0652,117.81,audio_features,2AEW4oatiphhXuGRteMLqx,spotify:track:2AEW4oatiphhXuGRteMLqx,https://api.spotify.com/v1/tracks/2AEW4oatiphhXuGRteMLqx,https://api.spotify.com/v1/audio-analysis/2AEW4oatiphhXuGRteMLqx,289173,4,https://open.spotify.com/track/2AEW4oatiphhXuGRteMLqx,not_hot_songs,4,4
We\xc2\xb4ve Only Just Begun,Bitty McLean,0.692,0.615,4,-9.243,0,0.0618,0.0129,0.000217,0.127,0.521,81.427,audio_features,46PucNRuGWY4BjIZhGOqjf,spotify:track:46PucNRuGWY4BjIZhGOqjf,https://api.spotify.com/v1/tracks/46PucNRuGWY4BjIZhGOqjf,https://api.spotify.com/v1/audio-analysis/46PucNRuGWY4BjIZhGOqjf,238253,4,https://open.spotify.com/track/46PucNRuGWY4BjIZhGOqjf,not_hot_songs,1,2
Around And Around,The Rolling Stones,0.317,0.607,2,-11.862,1,0.0647,0.456,5.36e-05,0.288,0.747,185.991,audio_features,5uAiJO2YixjY3LtkIK3FUJ,spotify:track:5uAiJO2YixjY3LtkIK3FUJ,https://api.spotify.com/v1/tracks/5uAiJO2YixjY3LtkIK3FUJ,https://api.spotify.com/v1/audio-analysis/5uAiJO2YixjY3LtkIK3FUJ,183147,4,https://open.spotify.com/track/5uAiJO2YixjY3LtkIK3FUJ,not_hot_songs,4,4
Balle Balle,Sukhbir,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,audio_features,42TMa2hgBNjte4uV7jNCnQ,spotify:track:42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/tracks/42TMa2hgBNjte4uV7jNCnQ,https://api.spotify.com/v1/audio-analysis/42TMa2hgBNjte4uV7jNCnQ,148188,4,https://open.spotify.com/track/42TMa2hgBNjte4uV7jNCnQ,not_hot_songs,3,3
Sex,Bow Wow Wow,0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,audio_features,3jEqrIfwKO0M8ALu3TGilF,spotify:track:3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/audio-analysis/3jEqrIfwKO0M8ALu3TGilF,205840,4,https://open.spotify.com/track/3jEqrIfwKO0M8ALu3TGilF,not_hot_songs,1,5
Suicide,Aceyalone,0.613,0.953,6,-4.936,1,0.153,0.00018,0.0614,0.116,0.213,119.976,audio_features,4Ku3OOZWR4tpKNCVFXILY8,spotify:track:4Ku3OOZWR4tpKNCVFXILY8,https://api.spotify.com/v1/tracks/4Ku3OOZWR4tpKNCVFXILY8,https://api.spotify.com/v1/audio-analysis/4Ku3OOZWR4tpKNCVFXILY8,192560,4,https://open.spotify.com/track/4Ku3OOZWR4tpKNCVFXILY8,not_hot_songs,4,4
Raw Power,Iggy And The Stooges,0.235,0.977,6,0.878,1,0.107,0.00353,0.00604,0.172,0.241,152.952,audio_features,00sydAz6PeOxYzwG1dRIPi,spotify:track:00sydAz6PeOxYzwG1dRIPi,https://api.spotify.com/v1/tracks/00sydAz6PeOxYzwG1dRIPi,https://api.spotify.com/v1/audio-analysis/00sydAz6PeOxYzwG1dRIPi,208133,4,https://open.spotify.com/track/00sydAz6PeOxYzwG1dRIPi,not_hot_songs,4,4
Micael,Juana Molina,0.238,0.173,2,-16.343,1,0.0382,0.957,0.0153,0.112,0.0793,90.085,audio_features,5dwBiCtJK08eW9EhTp1GCd,spotify:track:5dwBiCtJK08eW9EhTp1GCd,https://api.spotify.com/v1/tracks/5dwBiCtJK08eW9EhTp1GCd,https://api.spotify.com/v1/audio-analysis/5dwBiCtJK08eW9EhTp1GCd,291547,4,https://open.spotify.com/track/5dwBiCtJK08eW9EhTp1GCd,not_hot_songs,2,6
Now_ Baby_ or Never,Barbara Lusch,0.458,0.164,0,-23.883,1,0.0304,0.743,0.0,0.125,0.82,103.32,audio_features,7v8YDCoM60xCPuSbXerImD,spotify:track:7v8YDCoM60xCPuSbXerImD,https://api.spotify.com/v1/tracks/7v8YDCoM60xCPuSbXerImD,https://api.spotify.com/v1/audio-analysis/7v8YDCoM60xCPuSbXerImD,166960,4,https://open.spotify.com/track/7v8YDCoM60xCPuSbXerImD,not_hot_songs,2,6
Un Amor En El Olvido,Marisela,0.546,0.527,2,-8.201,1,0.0612,0.515,0.0,0.139,0.368,169.62,audio_features,2cSiA9GHVKpCmPT7wbFisk,spotify:track:2cSiA9GHVKpCmPT7wbFisk,https://api.spotify.com/v1/tracks/2cSiA9GHVKpCmPT7wbFisk,https://api.spotify.com/v1/audio-analysis/2cSiA9GHVKpCmPT7wbFisk,200293,4,https://open.spotify.com/track/2cSiA9GHVKpCmPT7wbFisk,not_hot_songs,4,2
The Greeting Song (Album Version),Red Hot Chili Peppers,0.459,0.962,2,-10.653,1,0.0485,0.00218,0.0503,0.188,0.307,134.139,audio_features,5HYKskVhty99c7Txyydwmp,spotify:track:5HYKskVhty99c7Txyydwmp,https://api.spotify.com/v1/tracks/5HYKskVhty99c7Txyydwmp,https://api.spotify.com/v1/audio-analysis/5HYKskVhty99c7Txyydwmp,193507,4,https://open.spotify.com/track/5HYKskVhty99c7Txyydwmp,not_hot_songs,4,4
Talk Like POP,Melt Banana,0.141,0.937,9,-5.749,1,0.13,0.000404,0.751,0.455,0.0424,90.948,audio_features,3CJT3NY7LLs3dSwm2C59vC,spotify:track:3CJT3NY7LLs3dSwm2C59vC,https://api.spotify.com/v1/tracks/3CJT3NY7LLs3dSwm2C59vC,https://api.spotify.com/v1/audio-analysis/3CJT3NY7LLs3dSwm2C59vC,247427,4,https://open.spotify.com/track/3CJT3NY7LLs3dSwm2C59vC,not_hot_songs,4,4
Up All Night - Remix,Laron aka Swan featuring Alexander East,0.606,0.811,7,-4.667,1,0.278,0.00782,1.49e-05,0.349,0.276,156.347,audio_features,75L0qdzRnhwV62UXoNq3pE,spotify:track:75L0qdzRnhwV62UXoNq3pE,https://api.spotify.com/v1/tracks/75L0qdzRnhwV62UXoNq3pE,https://api.spotify.com/v1/audio-analysis/75L0qdzRnhwV62UXoNq3pE,234333,4,https://open.spotify.com/track/75L0qdzRnhwV62UXoNq3pE,not_hot_songs,3,3
(Prayer Is The Key To Heaven) Faith Unlocks The Door,Don Gibson,0.512,0.113,9,-14.106,1,0.0304,0.961,0.0,0.107,0.227,81.865,audio_features,4XDSGP2xBMENAviLGkPpkJ,spotify:track:4XDSGP2xBMENAviLGkPpkJ,https://api.spotify.com/v1/tracks/4XDSGP2xBMENAviLGkPpkJ,https://api.spotify.com/v1/audio-analysis/4XDSGP2xBMENAviLGkPpkJ,151707,3,https://open.spotify.com/track/4XDSGP2xBMENAviLGkPpkJ,not_hot_songs,2,6
Paper Aeroplane (Live From 'Drastic Fantastic' Tour),KT Tunstall,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,audio_features,5p9XWUdvbUzmPCukOmwoU3,spotify:track:5p9XWUdvbUzmPCukOmwoU3,https://api.spotify.com/v1/tracks/5p9XWUdvbUzmPCukOmwoU3,https://api.spotify.com/v1/audio-analysis/5p9XWUdvbUzmPCukOmwoU3,201707,4,https://open.spotify.com/track/5p9XWUdvbUzmPCukOmwoU3,not_hot_songs,1,2
Platoon Goons,Snowgoons,0.238,0.292,9,-14.294,1,0.0337,0.816,0.874,0.233,0.242,169.666,audio_features,30yqK9uSBaV0OXkRVwJmva,spotify:track:30yqK9uSBaV0OXkRVwJmva,https://api.spotify.com/v1/tracks/30yqK9uSBaV0OXkRVwJmva,https://api.spotify.com/v1/audio-analysis/30yqK9uSBaV0OXkRVwJmva,192093,4,https://open.spotify.com/track/30yqK9uSBaV0OXkRVwJmva,not_hot_songs,0,0
Planetary Takeover,Snowgoons,0.238,0.292,9,-14.294,1,0.0337,0.816,0.874,0.233,0.242,169.666,audio_features,30yqK9uSBaV0OXkRVwJmva,spotify:track:30yqK9uSBaV0OXkRVwJmva,https://api.spotify.com/v1/tracks/30yqK9uSBaV0OXkRVwJmva,https://api.spotify.com/v1/audio-analysis/30yqK9uSBaV0OXkRVwJmva,192093,4,https://open.spotify.com/track/30yqK9uSBaV0OXkRVwJmva,not_hot_songs,0,0
Downtown (Album Version),Crazy Horse,0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,audio_features,5pfJsMwoRYKampPay8amX0,spotify:track:5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/tracks/5pfJsMwoRYKampPay8amX0,https://api.spotify.com/v1/audio-analysis/5pfJsMwoRYKampPay8amX0,292593,4,https://open.spotify.com/track/5pfJsMwoRYKampPay8amX0,not_hot_songs,1,2
Sonata I.X.1905: I. Preduycha (Jan\xc3\xa1cek),Massimiliano Damerini,0.273,0.00516,4,-27.926,0,0.0397,0.994,0.9,0.0955,0.136,91.405,audio_features,73cFlYu63RLX1qn9qzMXiJ,spotify:track:73cFlYu63RLX1qn9qzMXiJ,https://api.spotify.com/v1/tracks/73cFlYu63RLX1qn9qzMXiJ,https://api.spotify.com/v1/audio-analysis/73cFlYu63RLX1qn9qzMXiJ,176187,4,https://open.spotify.com/track/73cFlYu63RLX1qn9qzMXiJ,not_hot_songs,0,0
Welcome 2 Detroit,Trick Trick / Eminem,0.593,0.789,6,-4.48,1,0.275,0.16,0.0,0.619,0.58,91.189,audio_features,79t5idiRhbDB1oLaVcTVsD,spotify:track:79t5idiRhbDB1oLaVcTVsD,https://api.spotify.com/v1/tracks/79t5idiRhbDB1oLaVcTVsD,https://api.spotify.com/v1/audio-analysis/79t5idiRhbDB1oLaVcTVsD,285453,4,https://open.spotify.com/track/79t5idiRhbDB1oLaVcTVsD,not_hot_songs,3,1
Poema,Andr\xc3\xa9 Verchuren,0.348,0.0614,10,-28.606,0,0.035,0.988,0.949,0.0956,0.353,112.09,audio_features,7a2UsjQknwvctwlSYhiikH,spotify:track:7a2UsjQknwvctwlSYhiikH,https://api.spotify.com/v1/tracks/7a2UsjQknwvctwlSYhiikH,https://api.spotify.com/v1/audio-analysis/7a2UsjQknwvctwlSYhiikH,121484,3,https://open.spotify.com/track/7a2UsjQknwvctwlSYhiikH,not_hot_songs,0,0
Reinvigorated (Maschinenkult_ Pt. 1),Herbst9_ Z'ev,0.693,0.664,7,-5.352,1,0.0793,0.206,0.0,0.124,0.542,96.13,audio_features,5FAK7GY5W3PUBPLkJ6R2wq,spotify:track:5FAK7GY5W3PUBPLkJ6R2wq,https://api.spotify.com/v1/tracks/5FAK7GY5W3PUBPLkJ6R2wq,https://api.spotify.com/v1/audio-analysis/5FAK7GY5W3PUBPLkJ6R2wq,203750,4,https://open.spotify.com/track/5FAK7GY5W3PUBPLkJ6R2wq,not_hot_songs,1,5
